t,cmd,setL,setR,rpsL,rpsR,outL,outR,Kp,Ki,Kd
5.048,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.068,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.088,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.108,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.128,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.148,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.168,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.188,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.208,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.228,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.248,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.268,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.288,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.308,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.328,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.348,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.368,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.388,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.408,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.428,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.448,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.468,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.488,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.508,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.528,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.548,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.568,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.588,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.608,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.628,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.648,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.668,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.688,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.708,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.728,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.748,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.768,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.788,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.808,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.828,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.848,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.868,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.888,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.908,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.928,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.948,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.968,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
5.988,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.008,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.028,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.048,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.068,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.088,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.108,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.128,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.148,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.168,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.188,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.208,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.228,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.248,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.268,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.288,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.308,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.328,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.348,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.368,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.388,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.408,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.428,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.448,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.468,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.488,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.508,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.528,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.548,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.568,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.588,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.608,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.628,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.648,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.668,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.688,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.708,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.728,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.748,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.768,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.788,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.808,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.828,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.848,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.868,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.888,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.908,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.928,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.948,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.968,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
6.988,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.008,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.028,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.048,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.068,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.088,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.108,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.128,W,0.030,0.030,0.000,0.000,0.0180,0.0180,0.600,0.000,0.000
7.148,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.168,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.188,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.208,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.228,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.248,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.268,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.288,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.308,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.328,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.348,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.368,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.388,D,0.030,-0.030,0.000,0.000,0.0180,-0.0180,0.600,0.000,0.000
7.408,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.428,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.448,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.468,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.488,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.508,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.528,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.548,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.568,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.588,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.608,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.628,W,0.030,0.030,0.000,0.000,0.0180,0.0180,0.600,0.000,0.000
7.648,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.668,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.688,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.708,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.728,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.748,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.768,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.788,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.808,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.828,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.848,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.868,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.888,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.908,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.928,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.948,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.968,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
7.988,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.008,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.028,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.048,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.068,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.088,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.108,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.128,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.148,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.168,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.188,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.208,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.228,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.248,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.268,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.288,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.308,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.328,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.348,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.368,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.388,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.408,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.428,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.448,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.468,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.488,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.508,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.528,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.548,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.568,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.588,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.608,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.628,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.648,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.668,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.688,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.708,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.728,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.748,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.768,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.788,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.808,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.828,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.848,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.868,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.888,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.908,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.928,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.948,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.968,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
8.988,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.008,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.028,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.048,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.068,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.088,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.108,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.128,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.148,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.168,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.188,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.208,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.228,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.248,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.268,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.288,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.308,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.328,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.348,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.368,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.388,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.408,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.428,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.448,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.468,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.488,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.508,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.528,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.548,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.568,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.588,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.608,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.628,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.648,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.668,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.688,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.708,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.728,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.748,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.768,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.788,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.808,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.828,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.848,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.868,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.888,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.908,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.928,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.948,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.968,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
9.988,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
10.008,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
10.028,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
10.048,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
10.068,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
10.088,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
10.108,STOP,0.000,0.000,0.000,0.000,0.0000,0.0000,0.600,0.000,0.000
